Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Moldova,6633164508.28943,6553566538.6324,4528514463.37445,4465115303.68557,4202697785.43658,4271918931.24013,3992441789.3799,3857966190.08457,3939281163.91139,4179577330.63921,4505584348.12398,4802952913.19777,5158371415.97847,5545249279.88205,5811421236.26146,5985763886.4747,6452653478.32394,6065494252.61994,6496144351.04957,6874100822.53274,6833561915.89765,7451580071.77113,7824131195.57662,7797667196.73087,8159947934.63828,8500675703.95748,8847128857.51461,9161406662.06896,8403210632.93021,9573777856.36482,9093606720.69544,9164831732.38352
Monaco,3291257691.98259,3261178238.84862,3333433693.98136,3404007586.16654,3441816980.80846,3518819006.34192,3642092596.06707,3762301282.46703,3909415913.17981,3994943522.21035,4035951520.51955,4079843968.34329,4180635803.89219,4259876164.74801,4507700786.40776,5158500738.24534,5197028095.39412,4607841717.87684,4703003769.39437,5033265481.27337,5084213121.21499,5571133210.81248,5971532102.07698,6264756528.37691,6453228194.42908,6246325873.74088,6602235351.40181,7072373236.60927,6136054329.90152,7500235156.94536,8328781591.62882,8748833912.54286
Mongolia,3170771527.90814,3070296387.65315,3135828262.42822,3335782058.86711,3410339918.29364,3543231097.14284,3661572769.35615,3773996564.97664,3817248910.66296,3929961221.71521,4115965440.05725,4404273778.31917,4872245746.85238,5225662152.64429,5672782077.14901,6254129712.42599,6810770268.31901,6724368909.15607,7152385862.09146,8389088993.66654,9422609644.69237,10520241544.9149,11349786311.9875,11619892590.6941,11793003947.8926,12457761002.7432,13422599720.3616,14174566537.4555,13528524951.0287,13749955731.6936,14441951078.838,15513848972.8704
Montenegro,2736010099.90435,2736010099.90435,2736010099.90435,2736010099.90435,2736010099.90435,2736010099.90435,2870074754.75588,2600287781.64139,2680896704.41373,2710382244.12711,2761986207.28668,2830556912.75965,2955838797.30471,3079410727.33931,3343205923.09283,3570883265.45237,3828799329.0696,3606916694.21482,3705541738.49878,3825173338.5745,3720983620.19194,3853040581.41813,3921767211.59682,4054730077.57718,4174315433.82382,4371195571.75916,4593160022.61922,4779777587.71771,4048142110.54292,4576160079.60802,4869340027.24234,5177944070.4817
Morocco,43704591004.544,43380918430.9002,47974090254.8843,45380875814.1028,50995795428.8466,50199902853.4782,53833649265.2898,54747239388.7725,56160912155.7573,60497559620.7789,62754238001.606,66626866131.8459,69672633474.8662,71896757928.9618,77498104932.5221,80164867241.3167,84721870674.8237,87895356582.8232,90971304769.4422,95997146621.9656,98936909179.3524,103015299181.348,105816536606.04,110413823841.592,110989284688.174,116603009678.139,120177639735.159,123651944968.713,114775951852.213,124135631043.727,126031434844.786,130320714718.834
Mozambique,2806992350.59937,3114089525.00613,3314642610.85013,3385008953.52437,3747066497.85064,4189780379.08586,4624228447.72781,5170672900.3853,5210292403.59676,5879902615.65954,6448401314.435,6913827631.93056,7481086789.73586,7953294766.92377,8741520167.29262,9410189984.44687,10057425620.5829,10653727556.9369,11365367724.1329,12176179697.5618,13149604768.3812,14013719723.4859,15093136077.3533,16208985769.615,16970320249.5828,17418032489.647,18025039081.8692,18442825951.8799,18217911539.7402,18651030677.5113,19465045724.9322,20523332839.0076
Myanmar,7384707336.69637,7830700106.79565,8416276599.94873,9001043827.19589,9580955459.25343,10122431105.6859,10716234490.6402,11889140284.7857,13523413252.0523,15057508855.1238,16868251605.3272,19203491833.0301,21808380518.7025,24767548771.8155,28006178558.3701,31364521323.4559,34581048770.2229,38229352561.0404,41912536386.4425,44256068472.7624,47501220126.6871,51503673421.4577,55711475876.2279,59607290407.5944,63101751663.2085,66973743448.8725,71172235145.7162,75854734833.5625,68991135073.4698,60700903302.853,63151698289.2596,63756973610.2645
Namibia,4536302039.10592,4464649372.02005,4541882425.73877,4718971067.42416,4869568737.86144,5075069422.96386,5242119678.32805,5418741285.63406,5607973667.33031,5674032719.94258,5945742924.34569,6197830193.6963,6958275950.69608,7134269025.97086,7638888381.86825,8049405616.20712,8262699735.19694,8287154923.12437,8787636883.68937,9235045191.83414,9702493818.43111,10247261642.7308,10871578021.6669,11335161083.5061,11338991738.8743,11222512162.9739,11341464002.1253,11246291861.588,10335184546.1643,10707646943.9364,11280470086.908,11749736035.6202
Nauru,135390429.515216,113569030.896474,109178292.922868,100527604.915295,88605500.3485655,80672105.8030541,71162491.0884404,66488379.2456155,61929807.4873982,57742660.5922453,51984984.6288124,52132953.2501778,49883465.1159377,49706055.1337055,53845953.5717525,41900064.5535487,50439677.9913834,47588861.2869389,47512730.0965585,54352013.419763,68091833.091554,70575646.4076631,82166521.6963128,84383388.6448573,88065238.8664388,82771434.8199856,81762350.0363199,88701305.315275,90459205.0752441,96978233.3230252,99909532.5822959,100499697.867484
Nepal,9139622809.39563,9491484580.52648,10271305209.265,10627560489.2414,11193827112.9875,11758960072.8988,12113656106.9535,12648180059.6101,13432367221.0195,14077106359.8202,14094019042.6825,14650033415.89,15336036356.9726,15869604827.464,16403555897.1058,16963173094.5667,17998713599.3171,18814609456.1982,19720799061.8121,20395607080.0478,21348110877.0432,22100664484.6361,23429242138.2095,24360801286.7638,24466311259.2881,26662720369.2492,28695053195.3457,30605298792.5448,29880069318.7261,31325711777.1674,33089761145.0969,33735853500.29
Netherlands,487714681433.904,493847947756.374,508471242222.319,524315389197.463,542250002695.22,565287383585.328,591560722063.179,621395031068.362,647616371115.081,662664227345.701,664292962312.29,664942855049.922,678350164439.719,692147557481.115,716631413655.269,744474740611.177,760233900008.412,732369119511.251,742031413484.932,755190191987.229,747805360729.234,747579280835.076,759634819632.632,775743675302.734,794549918798.828,816650691068.16,835096710123.568,854304699361.253,821260591753.75,872809728969.262,916513359627.026,917196718601.978
New Zealand,87869415436.1129,93486046130.5113,98271508917.5195,102912455238.062,106628492825.886,108845461043.603,109780524765.076,115682283163.932,119003047472.934,123062801652.748,128863789117.662,134957716138.705,140475137990.551,145185608535.714,149221146114.821,153772257535.871,151866196412.071,151787298244.391,153980049861.399,157431269722.275,161035600341.707,165480472114.228,171693137607.002,178104220784.881,184780121689.709,191057624435.572,197743680329.155,202414311267.63,201554239788.002,210717394654.719,216564470789.24,218152542756.614
Nicaragua,5258779337.30709,5238115697.67634,5412949653.13769,5732958253.285,6096672509.86972,6338506226.5357,6573771387.23842,7036300000.38266,7324900195.21078,7541779025.83162,7598639429.85538,7790180833.57528,8204008527.12787,8555336851.9189,8910657066.79659,9362945757.5093,9684541612.02966,9365795056.29032,9778793416.44377,10396566381.096,11071925173.7434,11617340945.6672,12173404097.2463,12756685550.3389,13338767298.6815,13956690226.4274,13487230761.4818,13096501920.7484,12866533516.5017,14193856859.1735,14726450786.5827,15399335188.1835
Niger,3920608632.47669,3933219484.77413,4006172005.58166,4104613431.71867,4108739820.30038,4171499823.06338,4587507438.32542,4577434991.48422,4522117708.50312,4850791323.99035,5089376067.96136,5199846593.3602,5218763717.35798,5601396628.31908,5933618261.55882,6120095511.70958,6593265446.85522,6722664934.31258,7299346341.92573,7471447186.58798,8259606009.352,8698614858.59842,9276388744.59484,9683867926.44282,10239808436.9433,10752347793.0235,11527744540.163,12212475570.6373,12646096746.8881,12821067681.4111,14346774735.5026,14705444103.8902
Nigeria,160847095650.799,157573666209.79,154713823159.432,154601400725.054,161088358074.458,165819683303.941,170099910681.03,171093510004.149,179675448843.373,190308075297.965,219480696548.006,235606371240.501,257401275803.762,273974099482.934,290575362867.503,309727563830.14,330679000570.778,357255424171.356,385856064172.784,406337011591.35,423525315758.054,451780110046.797,480286163931.15,493026682800.63,485055087455.82,488964081500.901,498365674277.734,509371727735.743,500232309808.216,518476715283.896,535335926240.996,550647684655.998
North Macedonia,6394362794.22171,5916750488.0266,5812724181.91604,5747928135.67601,5816047055.53344,5899797047.66049,6099135593.62124,6363778789.48482,6653275727.54115,6449202687.04079,6545532200.7983,6691013307.97393,7003757263.7722,7334620965.18469,7711402289.66945,8210598903.42197,8659882989.55735,8628827362.55974,8918648175.61246,9127334379.6944,9085697011.49163,9351477059.69398,9690853712.45803,10064519962.5655,10351178142.8536,10463154366.0785,10764555646.4726,11185494933.6944,10661068595.4055,11141955229.994,11449348867.2054,11686665220.5256
Norway,226145995659.812,232580262478.041,244337831972.719,254491515965.692,267287258447.866,281412338534.67,288922351968.585,294908959388.24,304696827529.193,310995308463.367,315279446109.331,318258551203.885,331035320863.904,339924026041.128,348291164617.133,358440508422.031,360167903275.809,353179332437.739,355959036891.599,359894719437.842,369676511315.49,373433130102.304,381081533533.12,388159512245.53,392680500155.007,402355151389.893,405690275911.956,410249333471.117,405005642244.497,420836044228.583,433484840343.081,435564038441.666
Oman,33733348946.8565,35771841957.9457,37158277767.4612,39015009844.3554,40203383600.0114,42629059777.7952,42600125690.2964,42726901830.7523,45372727044.5609,47465846485.9487,47093635557.5669,46060087700.6298,46977841907.6213,48283564529.379,50538317581.1033,53055456656.1063,57803951303.0508,61261764565.2408,62776154506.6944,64593279186.5623,70318260489.7491,73994291063.383,74950483987.1606,78710793237.9714,82682873555.7961,82934277088.5646,84001727416.2074,83053651985.4157,80246670660.8581,82318780120.4001,90202537058.2429,91384587286.8628
Pakistan,124983090542.903,127179977939.619,131933222221.385,138480552374.263,145192124911.514,146664948034.581,150405247842.758,155910279560.875,162552194688.572,168487544527.033,172859487443.654,182196165734.208,196464413110.888,210760292372.08,223514741630.685,233449556918.441,238399717138.761,246678267936.347,250382678707.751,257093227079.837,264876940258.885,276443758787.987,287823367553.405,299963590534.773,319682711890.74,333853050597.697,354390697428.203,363242090361.647,358614068499.253,381973779235.3,400224894618.857,400066035261.282
Panama,15504964653.8575,16350875887.9777,16816899903.0266,17111477972.3054,16124998544.7039,17368081132.8196,18824824096.4283,19805907259.4786,20639538981.1271,20835595644.0282,21358328178.3601,22446932329.0813,24282115701.6943,26291748117.2201,28883388489.0221,32682439460.4496,36015209193.4566,36595725406.4936,38818327825.9763,43441154827.5517,47623362287.1202,50635232250.8688,52977523789.5376,55767806100.0,58317491835.7804,61667283244.4831,64083529548.7943,66072084974.6328,54297226765.6596,63238418924.7981,70048985344.8611,75232121007.6293
Papua New Guinea,9195889413.93028,10869751500.9507,11515643989.6531,11134194181.0049,11995278888.5184,11526936460.3395,11092473174.6015,11298300003.6359,11016425270.6953,11003063602.1014,10985579675.3822,11223318880.0206,11528725110.7168,12260199191.5266,12923469113.2424,13933462679.345,13892155836.0293,14836880985.9851,16339627662.3714,16520596167.0901,17289980088.7062,17951312547.2223,20382597142.1943,21723437010.0982,22915960976.066,23725951011.6612,23659695751.3327,24719771866.935,23936789892.3901,23814388292.8563,25173614536.9108,25937811150.4123
Paraguay,17244282666.9241,18095522437.8594,19057827421.2949,20358106834.2346,20678499692.6975,21555788371.9567,21570454446.6117,21275784844.5439,20783433276.2554,20610088070.713,20605676606.0528,21495995447.7688,22368177914.5133,22845400902.1597,23943606096.665,25241738121.227,26881515165.6739,26811317495.2227,29786095177.4635,31062837784.8467,30842899501.4209,33400724748.6239,35171376859.1294,36211447840.0971,37756961788.4686,39573101423.9502,40841122661.179,40677000526.59,40343536418.7875,41964030301.4424,42037903094.7486,44019622007.0359
Peru,60585536757.2262,63762386032.6397,71610493993.7311,76917830598.9662,79070739970.4791,84192012966.592,83862369616.8153,85116037105.7632,87409379264.7108,87949475111.0632,92745825187.2292,96608710264.5646,101398766434.291,107771740073.589,115885765581.756,125757364463.195,137234696225.05,138738546494.974,150298879148.001,159808578409.161,169620385179.423,179547449111.361,183824551906.256,189802976285.619,197306492869.139,202276318741.548,210305376512.78,215017545590.315,191509018299.917,217085487224.893,223002152647.317,221775234260.737
Philippines,107087061464.657,109423583334.641,114209405305.412,119491847406.027,126494485342.267,133055010097.102,132370986797.974,136800717252.924,142796015298.758,147150196392.071,152618672925.332,160382249192.659,170918125634.499,179365762742.902,188901594325.143,201216640002.155,209958471382.781,212999348346.029,228621785476.226,237442546246.759,253818843995.329,270952964514.551,288153024779.43,306445871246.718,328355086282.447,351113338977.942,373379140707.047,396224439244.72,358510629282.922,378998555004.406,407730367724.121,430342487096.573
Poland,185686615837.644,192628157713.225,202823584825.574,218906804615.997,232246717071.23,247015068311.447,258431144714.153,270575301764.16,283174187558.032,286667833930.23,292117946677.278,302410346199.761,317805438387.054,328168510412.522,348521872927.444,372083512402.176,388394800371.402,398551823849.317,411181642127.603,432791139408.41,439333996551.267,442340098156.254,459682079851.439,480054118583.367,494605411858.337,520089746650.75,552573816155.989,577884228677.544,566120997479.772,605337233054.782,637150470884.733,638035044435.602
Portugal,153708146851.898,150567463136.073,152020196072.823,158530887614.323,164086378427.538,171307602024.194,179544008835.027,186558034227.897,193677420074.374,197441874156.334,198964002686.34,197112600687.244,200638424065.227,202207111084.663,205493046680.564,210643893704.517,211316368358.012,204718906251.388,208276152143.946,204707282994.346,196414790306.892,194481859081.567,195923730996.63,199038523119.639,203027535953.584,209757331881.699,215937375267.637,221866334776.915,203663018337.793,214984151691.324,230002604720.83,235813117071.956
Qatar,19336588146.9498,19080352035.326,19351046595.9364,19815323914.5019,20682028461.7363,26889127080.5866,29905724792.9681,31186905301.2691,33690629183.4261,35003952796.7125,37517989780.6433,38913643496.7552,46392423696.024,49868495957.88,62919203862.1424,74235635940.1634,87348289335.5953,97792140945.0617,116951901413.005,132594424542.771,138866156527.608,146581616623.746,154400753941.045,161739955576.923,166695978169.384,164199531361.81,166227185730.265,167371229308.421,161416823761.21,164042828071.657,170908036360.673,172936988054.474
Romania,92524246376.2034,93938788972.5597,97632408355.8641,103718335742.553,107771339314.171,102545439457.276,100463958892.948,100085550636.348,102548872691.521,107900062083.039,114053593614.452,116723756275.208,128895841498.556,134912890211.095,145744791283.304,156287689281.09,170834114652.888,161409698529.133,155105339843.99,162078238594.701,165163587446.019,165624017079.639,172441103432.375,177885131240.315,182972525962.275,197967999561.02,210085482250.697,218327690029.17,210305491425.986,221968423307.804,230770154206.928,236318495899.176
Russia,942610308779.562,860899753889.459,752686755591.282,721498966070.726,694406178897.725,704127280749.068,666808805066.777,709483999746.068,780432873752.842,820235350096.64,858786345187.109,921477339133.556,987823227180.876,1051043572407.72,1137229862730.35,1233894148246.74,1298056264706.47,1196807955075.78,1250664313044.7,1304443243520.47,1356935163515.02,1380755103919.45,1390921151162.46,1363482182197.71,1366123111808.03,1391065651845.68,1430116278515.49,1461551317106.21,1422766794794.99,1502645054025.01,1471544636157.84,1524520243059.52
Rwanda,2802926004.67594,2575645371.34055,1281433356.75344,1732806445.82126,1953664683.58319,2224242406.68716,2421280690.22623,2526652121.80192,2738155541.5697,2970476000.74108,3362343381.78445,3436395212.51513,3692326497.47357,4038589153.33667,4411232834.47282,4747955390.63858,5277886434.65572,5607662369.97807,6018965139.69568,6497977781.13813,7059501061.22381,7392698821.09577,7848618840.48524,8543759677.58157,9053885803.07051,9408632525.21082,10209915630.628,11174485687.4325,10797493464.6628,11969881824.1057,12946352833.8838,14013299016.87
Samoa,417683438.918314,434808422.364804,423755155.368834,452035062.253032,484486518.417844,487603825.819919,498306192.056756,509196346.865605,535129944.383763,574676737.921687,607157232.67461,638806086.213381,658527692.510763,702248686.864592,717221521.755092,720707093.19579,746336191.822415,742293455.836928,787756851.010821,818078226.23594,787546481.622133,788391466.046139,793594248.721633,824150498.653536,889949544.378272,902464748.18719,896962897.99084,936894420.746212,907771582.239524,843511966.584963,798752767.864439,867318434.065608
Sao Tome and Principe,121253872.447682,122587663.34157,125284593.874866,127790287.890706,129707143.583715,130999443.003646,134274413.232095,137631281.963527,138248376.950013,142484974.901201,147272738.169326,159483885.915675,165126275.794519,176048759.302531,191657434.828232,198636586.369116,211009232.403659,217977600.590737,221134908.544338,225556350.897449,232194345.227845,244081946.538405,256057120.595489,259999643.047388,273459368.754364,284706696.977306,297171520.830854,303157496.465873,311114954.79799,317023957.753826,317558772.390522,318740893.733006
Saudi Arabia,306736260723.007,307901365505.347,310835529800.474,311804317872.547,322108517616.951,330635772272.831,339906112786.533,337753143264.108,353688942928.509,354907696182.41,352464483341.616,383371235700.082,416459918451.805,441218019303.431,455837853100.899,465928357984.926,494993062360.113,489712921864.896,514391969511.633,570942996722.733,601824824266.481,617079749143.717,640599267343.861,669484266666.667,682100649038.503,688314917831.272,710335673015.193,718133267432.91,692413074096.449,727553801683.839,782018364988.948,776114792530.154
Senegal,7956464848.37129,8064689718.09751,8060857301.03684,8501672122.84215,8673403962.06847,8937561242.89432,9464741444.3125,10059440324.3535,10450471990.9721,10900976316.0181,10908464913.3606,11518679089.4187,12053525217.1809,12573060904.8807,12866110160.1646,13229850430.9674,13719774159.3291,14097356679.2382,14575382431.8826,14769831308.7257,15361066998.8901,15731635117.4164,16710783797.4248,17774766696.1759,18904543055.8656,20304894471.3123,21565674310.7132,22560634320.127,22863414676.2849,24359596784.117,25291561739.5407,26450942459.8508
Serbia,22980131489.1339,22980131489.1339,22980131489.1339,22980131489.1339,24396847843.1808,26576270133.0385,27996145144.3299,25105401157.0986,26625556358.9016,28430374779.3657,30290019296.1735,31671150129.2514,33788958041.6963,35783688498.2993,37179489901.5517,40091414194.7181,42160489092.4557,40835549150.1437,41493398683.1048,41515918179.0189,41331605757.0618,41518250511.0447,40769149069.4923,41297410634.9586,42526090284.3724,43531149259.9687,45555064902.5834,47719025212.1981,47265683024.0045,51022858874.9258,52365263375.3114,54380001764.6988
Seychelles,672089666.127958,721174866.337827,703602944.474698,707015676.972428,777702722.229699,872533006.069359,894062242.634693,910799133.493907,949537227.205275,927971690.1167,939226436.101185,883932969.017981,858736866.549886,936072662.702788,1024120860.74662,1115022508.93326,1084627594.53557,1057735598.8393,1105387984.2341,1210507986.73155,1248162998.34204,1263811654.24036,1315169064.95728,1432403352.12944,1605975218.58763,1717657339.98638,1802500555.76177,1901895701.03715,1678615792.63838,1687886479.31967,1940678727.9853,2002037445.91069
Sierra Leone,3082445924.09541,3124815687.3459,3063963491.35287,2818854000.66831,2868291628.85266,2699719812.56532,2747910156.64996,2693521131.61078,2872713810.81546,2690427037.08672,3404039533.47574,3726866098.4567,3968324014.21608,4141084998.18622,4318452242.26845,4662916406.80715,4916387555.42395,5074175649.35092,5410973675.39605,5736164051.23515,6608161270.85685,8001096521.09712,8365886796.89032,6651626733.64854,7073787380.15982,7339323438.18805,7594210994.17229,8012098354.41336,7911678797.22327,8378218842.36525,8823400076.25081,9327218152.76882
Singapore,80681614023.603,89927445311.2214,99905515247.3951,107074136708.308,115074063971.778,124643863764.479,121912898005.201,128884330733.002,140533304238.721,139028385430.873,144482970559.889,151054425108.65,166069208808.394,178302402123.907,194361682395.941,211896059498.482,215844707508.228,216120888113.033,247501100140.018,262883130580.256,274543305511.611,287769788882.221,299095084828.978,307998545269.398,319051515647.446,333450075464.15,345177895368.501,349820740821.559,336283381521.284,368871820049.825,383029403742.294,387147091448.002
Slovakia,36303817647.2082,36994071135.2625,39289749833.5871,41585644886.9254,44130511304.3812,46551440693.9027,48332548394.3004,48103808997.7433,48483456571.093,49901674780.841,52105958464.3133,54636587612.3566,57581225947.9722,61315329304.8089,66788143655.4668,74013706557.0379,77983340638.8351,73690093822.7164,78694080172.9019,80710556609.3781,81977043383.7687,82553607304.9464,84789118228.7254,89178548717.3324,90915585456.2015,93529165116.4867,97328432384.4156,99543529380.5199,96969818956.4464,102523269375.456,102984289733.717,104403760583.519
Slovenia,23430593100.5096,24096823110.0376,25380577925.6488,26422998452.6414,27192863928.6496,28599099399.1789,29475324999.9082,31028088290.3379,32113424895.0762,33021813055.4789,34105781630.823,35195471964.1441,36795464999.3019,38213608871.6863,40471568569.7812,43360927644.6472,44823161340.2793,41420820089.9457,41881476527.9785,42155984440.7867,40926910441.0679,40589763868.5066,41711190708.5511,42709468274.8137,44005450339.8887,46282470359.9316,48309217557.2363,50002577211.6531,47959972856.1156,51983646872.7637,53386808992.5859,54514654364.7027
Solomon Islands,714964863.377732,743563454.587224,803792103.526523,884883597.380402,899129405.972329,890910669.180314,902416889.603744,898033573.476278,769821323.862413,708569673.447626,688729843.865273,733658906.919678,790028121.465616,848157141.873731,883256261.943756,915403896.59139,972396664.39558,1000248709.93082,1097356737.34919,1178889790.05034,1207961228.62394,1271231099.22786,1286348801.55569,1307909887.55212,1380560770.50796,1423017819.02535,1462093823.20911,1487659506.79743,1437359543.96514,1474218469.89734,1509636294.96603,1556129617.89488
Somalia,1730935790.23141,1800010451.88818,1478762775.75048,1537774230.12067,1661503776.11139,1681117692.71742,1791844396.13182,1922976864.01337,2059706563.17761,2206158173.71199,2374493939.27848,2555674173.71109,2737390640.23525,2932027718.68222,3122209906.50311,3331221625.50033,3554225324.53502,3792157675.98858,4046018056.39198,4316872744.06083,4605859397.72745,5110628952.831,5569461522.03915,6152149080.00168,6584944952.93181,7555288951.85635,7710498375.1823,7928267011.33294,7710042965.10265,7976673824.29041,8194206836.48436,8539706089.18596
South Africa,179358388483.382,181570878123.149,187381146228.486,193189961762.588,201497130113.101,206736055498.991,207769735777.192,212756209430.574,221691970228.101,227677653424.683,236102579035.79,243065422272.369,254135982543.496,267546870424.295,282539679229.874,297685145427.081,307184409060.741,302459639039.778,311653604140.269,321528523981.702,329233094599.263,337416077838.151,342186555600.731,346709790458.563,349013858372.625,353055253707.071,358551560868.533,359483563936.676,337307318679.639,354021006263.537,360788046853.641,363308097945.479
Spain,771348118083.944,763391725698.396,781584842385.514,803136997144.358,824078081021.613,853640232062.29,890363641965.936,929618577504.041,977964704117.097,1016292009212.74,1044295489916.35,1074990359309.76,1108471272156.69,1147835586804.09,1194247575041.8,1236446314561.82,1245931907512.54,1198983535253.48,1200112046333.33,1192432281030.21,1158267740706.22,1141735528202.44,1159095456184.34,1206164777553.12,1241326362774.56,1277275696600.78,1307871701738.56,1333521400772.79,1187633217272.88,1267004457572.21,1345296618919.51,1381292229418.88
Sri Lanka,24811183335.9558,26523170679.5811,28008446680.9577,29548935121.1742,30671784965.407,32636435386.2509,34169833188.3929,35639320702.8045,37777691762.3618,37193872241.1572,38668488650.261,40965500924.4911,43196097553.0189,45892289127.0171,49411443817.364,52769853736.4823,55909706547.6528,57888301891.5644,62528609282.4735,67949516441.6109,73815041947.847,76805840200.4173,81704500476.9099,85140955388.8509,89443659904.1523,95222329687.4117,97422045729.8334,97207245817.5168,92711882117.9928,96612712766.2867,89514778451.9202,87457719388.6615
St. Kitts and Nevis,419386548.61501,447913009.509376,471660098.86724,497050234.845487,526092074.974665,561992423.382491,559256948.982336,577264387.545673,635237944.035906,668609850.727648,677754528.432512,651095766.645498,677115810.577404,743018278.372433,766426186.524481,771029360.031988,858287028.941268,829064585.832369,828615280.858431,842010736.012811,835799755.490721,883668355.018065,950623606.036342,957222222.222222,994866931.117104,997065001.528822,1017041453.06618,1045836615.95477,885254137.279024,889500509.777815,983101307.730931,1005564662.29904
St. Lucia,1257547120.3268,1264881132.09208,1285101017.96716,1307567486.35512,1345782296.24651,1336440815.68176,1420455782.86669,1458390524.88003,1459101469.16558,1409374357.82748,1415243704.28948,1475598349.87706,1582836115.24082,1576341663.85056,1674000085.7178,1702317782.10226,1786570969.58514,1736030671.49638,1741759894.6778,1817124849.12654,1815148614.13151,1778754441.99884,1805807062.09353,1807629629.62963,1869596925.8571,1932815003.72699,1988599864.97905,1974662583.82062,1493611964.14476,1666863089.92952,2006682593.86665,2051031737.24513
St. Vincent and the Grenadines,454827184.612638,474160663.717353,468244924.491682,504611870.06482,511110826.908659,529026032.518544,550664228.496235,565588940.073231,574859123.246213,584908988.761765,616155570.210815,657384613.723085,684434010.56457,701466543.367696,750547640.198934,775488102.597973,778626043.927224,767895069.578239,733566566.717699,729119123.900602,737643344.412283,755807695.015386,765257213.745608,786555555.555555,819165611.528601,831033933.84893,857424342.542456,863098154.725852,830825654.667515,837088394.191465,897022524.154038,950988378.262938
Sudan,23439081607.5571,24509954458.5396,24756580788.9443,26241255779.4056,27794508186.0374,32884421186.4108,34301247872.5417,35365991403.8139,37610270337.133,40055073506.847,42460970095.8851,45131259048.7124,47451406763.008,50129334265.0222,53403487491.79,56466323951.3765,58638439292.8844,57015500648.426,59215296613.7581,57312394053.386,47566600027.2224,48496595854.7667,50757206252.6521,51726758676.7677,53520457581.1072,53900054790.1369,52455031754.9093,51312429477.3951,49449890489.355,48525909156.8784,48061119947.9824,38395271297.9345
Suriname,2753959428.88201,2569444198.10301,2656805272.5068,2656805272.5068,2683373357.71967,2836325576.94385,2901561112.04282,2860939242.8352,2921018934.53474,3043701742.07788,3128925411.81216,3326047695.01974,3608761755.24276,3771156041.83844,3989639610.76687,4193569551.84687,4367326198.30964,4498944263.51763,4731486826.19641,5008248887.00011,5142988298.24504,5293854859.13611,5307380818.79212,5126237646.22072,4874454256.1508,4950790053.58146,5195768566.26648,5256433828.6406,4416708447.1504,4309144555.20541,4412832154.84564,4524898973.18059
Sweden,291883604521.682,285854408950.021,297333335691.278,309506914307.512,314783454064.387,324431161307.233,338205617434.591,352413884474.603,368734580231.656,373752198445.95,382265044440.179,389455236312.007,405732636290.608,417065466380.565,436567442203.266,450646355053.726,446486334527.751,427485779310.793,452069357246.318,466372427023.667,464439473181.128,469723477690.599,480507219292.52,501698263620.663,513486872435.55,522858808973.771,532808626955.913,546393370671.191,535436339492.279,567227918052.988,575505409872.88,573717486152.92
Switzerland,466002185360.324,465415099988.28,471324743945.934,473591186505.167,475823127148.128,486583035615.464,501326351582.974,509661911268.691,529837997852.025,538186453673.233,537792409245.141,537618172697.61,552143052382.242,567325324289.261,590436050103.238,613559744788.948,630788401993.241,616296829272.353,636285784211.754,647822333890.064,655461803595.119,667208623354.645,682887233860.616,694118186379.628,708477337578.722,718132463597.499,738674253452.249,747109782866.389,731108654673.334,770529214794.414,790318933740.326,795978145781.87
Syria,14258373042.4108,15135390678.6727,16227110828.6577,17367323301.2802,19073761705.9878,20031990206.4395,21391221744.2321,20631095402.7371,20770487869.9399,20988014510.4076,21818055209.1143,23389922826.4268,25004519710.9876,26558570073.3917,27898767456.1339,29481908620.0444,30801717185.314,32622727886.4047,34316469200.952,35294489548.9953,25998267919.3561,19160700666.0922,17185167298.4619,16466863117.0009,15412063258.1149,15300590613.0367,15513754781.2974,15703131995.8402,15593656903.8252,15882796969.6273,15999183136.0334,15999183136.0334
Tajikistan,4675369345.99069,3908608780.50055,3076075187.91428,2694139780.48735,2244218479.30012,2281936478.83437,2403172744.02642,2492079338.5006,2699528109.30372,2958165475.04676,3277647457.55418,3638188647.66711,4012922039.84883,4281787756.98917,4581513037.47047,4938871059.83241,5329041788.19323,5536874479.12428,5896771269.65215,6333132378.96151,6808117273.38834,7311917934.39479,7801816486.46336,8271431485.07484,8842160257.54501,9469953672.84779,10189670046.8255,10943705646.9105,11425228817.4554,12499200274.9255,13499136339.2248,14619564549.6174
Tanzania,14114640651.4198,14284835102.5474,14508773000.5317,15026723409.8503,15709592840.2077,16263399690.2487,16866529754.0874,17686894781.2905,18486481203.1543,19608760036.0732,20999647619.2893,22400909970.0774,24081832736.0715,25882267435.0187,27572954444.2321,29439239572.2798,31113277454.4947,32752668789.9028,34828049320.6343,37500111399.4432,39187673997.6272,41845219654.6812,44662433111.6494,47413919817.124,50669888784.2555,54096327104.7372,57054358529.8858,60363511324.6004,61565931105.4141,64226431583.1539,67159014151.451,70563656177.7408
