Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guatemala,1.4726204,1.2670602,1.1785346,1.0804274,0.8957174,0.7428179,0.7208399,0.6756008,0.9184015999999999,1.0520629,0.7622450000000001,0.8156553000000001,0.4794161,0.38391369999999997,0.4318295,0.3984566,0.46823109999999996,0.39532609999999996,0.4413826,0.45961939999999996,0.4758707,0.47127260000000004,0.42465640000000004,0.4059679,0.4404965,0.38385020000000003,0.3724916,0.43007080000000003,0.4410176,0.392567,0.4647138,0.41117640000000005
Jamaica,1.1078382,0.8219064,0.6299205999999999,0.5387092,0.5676566,0.6550547999999999,0.5449478,0.5110515,0.4863198,0.5043589,0.5854309999999999,0.5815963000000001,0.5359700000000001,0.5276637,0.6089223,0.6524579,0.9533543,0.9472273999999999,0.8741795,0.9251657999999999,0.9295361,0.898968,0.8727841999999999,0.8723534999999999,0.9548312999999999,0.9734331,1.3328468,1.6815258,1.7064707,1.4667687,1.2899994,1.2243531
Mexico,0.4694547,0.44278549999999994,0.5188303,0.45089149999999995,0.47648480000000004,0.4580959,0.4504505,0.46098880000000003,0.44604780000000005,0.442657,0.421606,0.4059165,0.36489869999999996,0.3559589,0.3111719,0.4011639,0.3905132,0.5015563,0.43322990000000006,0.447387,0.4555021,0.4876429,0.49532100000000007,0.4507428,0.4800463,0.42484920000000004,0.4646115,0.5089059,0.7178979,0.6614196999999999,0.6861051,0.6569345
Nicaragua,2.6327532000000002,2.1023256,1.1895004,1.1028203,0.9497049000000001,0.8946698,0.7353622,0.7194927999999999,0.7827514000000001,0.6835245,0.8651656000000001,0.8607373999999999,0.7307933,0.7004041,0.551256,0.5317261999999999,0.5020584,0.502751,0.5054727,0.5264113,0.6659036,0.6786142000000001,0.685092,0.7755373999999999,0.6398767,0.6265101000000001,0.6271722000000001,0.6050201,0.6299718999999999,0.5497594,0.537114,0.5459885
Canada,1.8616877,1.8217535,1.6966803,1.5540901,1.4037526,1.2462432,1.2562939,1.2417031,1.1143498,1.1333563,1.1168691,1.1119373,1.1041894,1.1071054,1.1225247,1.1857902,1.2455184,1.3775556,1.1943383,1.1932919,1.1184045999999999,1.0023672000000001,0.9899253,1.1527094,1.1641616000000001,1.3518965,1.3176781,1.2845122,1.4008357,1.2672945,1.1957778000000001,1.2930015
United States,4.9704668,4.6043503,4.2152647000000005,3.8602458,3.5549822,3.4055622,3.2015585,3.0856768,3.1122421,3.1238098,3.4476181,3.827161,4.0163127,4.089231900000001,4.041342299999999,4.0733505,4.4465955,4.8757684,4.904023,4.822442,4.46171,4.0237056,3.6789181999999996,3.4644928999999998,3.4026025,3.2977236,3.3040005999999997,3.4121585000000003,3.6505137,3.4170939999999996,3.3432589,3.3618365
Argentina,1.4212222,1.4228029,1.4570385,1.4730731000000001,1.2412273,1.1401391,1.1363180000000002,1.2203595,1.1488227,1.1842335000000002,1.0918805,1.0608951,0.8832954000000001,0.8471548000000001,0.7882339,0.7925481999999999,0.7627565000000001,0.8865086,0.8148781,0.7642871,0.7848246999999999,0.8377364,0.8781009,0.8501286,0.8092454000000001,0.8477547999999999,0.7323003,0.6996961,0.7341116,0.6300554,0.6863834,0.4727472
Bolivia,2.5061188000000003,1.9163498,2.2503012,2.0961623,1.9868074999999998,2.2736103,2.6911109,2.1332871,2.0629715,2.3204466999999998,1.9903337,2.1454834,1.8965033,1.7170044,1.466227,1.4890476,2.1939516,1.7613607999999998,2.7850072999999997,1.6841227,1.8456064,1.8412403000000002,1.8969150000000001,1.7594359,1.5304678,1.5364274,1.4969026,1.4512709000000001,1.3920474,1.3257994,0.9732509,1.3861216
Brazil,1.5215289,1.9279228,2.0160078,1.8621370000000002,1.6548435000000001,1.5776883,1.6622919,1.6454746999999998,1.7307261,1.9518824000000001,1.8957712000000002,1.5034776,1.4612684,1.5240135,1.481085,1.4662921,1.4419241,1.5386257,1.539407,1.4118512,1.3786565,1.3294461,1.3302444,1.3655172,1.3479754,1.4140217,1.4696776999999999,1.3827972,1.3266603,1.1636821,1.0698458,1.0787691
Chile,2.6285105,2.7069229,2.597545,2.5620646000000002,2.4493209,2.4982019,2.5898372,2.7136316000000003,2.6886159,2.6470492,2.5315429,2.7029715,2.7122904,2.534763,2.5060821,2.3309805999999997,2.5836523,2.2765079,2.2542409,2.2636127999999998,2.0458803000000003,1.9946225000000002,1.9671068999999999,1.9096234,1.9241583999999998,1.9405925000000002,1.8776140000000001,1.8626166,2.0637755,1.6418762,1.5483221,1.6328889
Colombia,2.1066779,2.525267,2.508407,2.8316266,4.4453933,2.8017879,3.4409857,3.7627421,3.0316835,3.3238728,3.4171276,3.4639887000000003,3.4650152,3.3746797,3.2958250000000002,3.2863017,3.737247,3.8869637999999997,3.636915,3.0771070000000003,3.1560059000000003,3.2722629000000003,3.1082588,3.1099601,3.071131,3.2080967,3.0332327,3.1456567,3.5369865000000003,3.1958869,2.8118885,2.8729832
Ecuador,1.6672065999999999,1.8214214999999998,1.5593435,2.3413201000000003,1.9503975,2.1041712,2.3572349,1.751925,1.4520760000000001,1.569376,1.7688920000000001,2.2785534,1.9403328000000002,2.2984028,2.0298259,2.5682358,2.6650416999999997,3.1174181,3.0105513,3.0951101000000003,2.9454529,2.8758907000000002,2.7392308,2.6160742,2.5147668000000003,2.3612634,2.3701677,2.170052,2.3731225,2.2689119,2.2481551,2.2970696
Guyana,0.9696923,0.9509521999999999,1.0059367,0.9155204,0.7878309,1.032367475,1.27690405,1.5214406249999999,1.7659772,2.0179456,2.2932867,2.1997168,2.8093248,1.4104858,0.8058151,0.9143996999999999,1.0088811,0.9810156000000001,0.9052104,0.8781753,0.8255432,0.8436933000000001,0.9516522,1.0848655,1.1541283,1.2533427,1.2908156,1.2996128,1.4025774,0.9549309,0.6013942,0.5865167
Paraguay,2.36889,2.1785477,2.0467664,2.2834246,2.0637899,1.6856803,1.5431537,1.3887679,1.2449395,1.0746348,0.9712369000000001,0.8257554,0.8776301,0.7214804,0.7934551,0.7414368,0.6831243,0.7534837,0.7505449,0.8446039000000001,0.9645068,0.9641673,0.9866054000000001,1.0674493,0.9509533000000001,0.8926632,0.9611562,0.9738404,1.0275734,0.9288036,0.8314834999999999,0.9062548
Peru,2.507035,2.7461025,2.4741979,2.6353241,2.5020265999999998,1.9967700000000002,2.0166613,1.9306307000000003,1.7889668,1.7520201,1.5418402,1.5094995,1.3822235,1.5812727,1.4562149,1.3039383,1.2466949,1.5296257,1.476972,1.3711831,1.4835128,1.6430691000000002,1.6024876000000001,1.7450805,1.3219084,1.2652397,1.1897912,1.2058915,1.3148655,1.1782222,1.1531791,1.1211829
Uruguay,2.8495148,2.7923985,2.5777056,2.7146367000000002,2.8059384,2.3997207,2.2581337,2.394461,2.4359773000000002,2.5025777,2.5301401,2.2375453,2.040728,2.0003859,2.0061781,1.7771671,1.8695247000000002,1.8226134,1.8758079,1.7197489,1.8036698,1.8165513000000002,1.8074295,1.8205881,1.7245651,1.8136167,1.971272,1.8853875,2.0358384,2.1011324,1.8253084999999998,2.0001222
Venezuela,1.6434789,2.1452539,1.5907469,1.5490622,1.0394834,1.7952850999999999,1.5885552,1.437199,1.5265701,1.5551079,1.1533735999999999,1.1826906,1.2883018,1.8317137000000001,1.9784922,1.8889931,1.7935529,1.2310704000000001,1.0134885999999999,1.1304053,1.3414717,1.6695518,1.1618168,0.941376,0.45404599999999995,2.2333322,0.15085389999999999,1.7923037999999998,1.5755227,0.3136307,0.6498868,0.5007045
Australia,2.1687461000000003,2.1780299,2.1165986,2.0213126000000003,1.9304400999999998,1.8673344,1.8711218,1.8892357,1.8298419,1.8700939,1.8739645999999999,1.8462896999999998,1.8274108,1.8024927,1.8223309,1.8122732,1.7966881000000001,1.9239382999999999,1.8529283,1.7556569000000002,1.6709640000000001,1.6391802,1.7730578000000001,1.9536336,2.0885297,2.004233,1.8956880999999999,1.8809604,2.0106564000000002,1.9902782,1.9083356,1.9221991
Fiji,1.8404140999999998,1.8085593,1.7026373000000001,1.6257873999999999,1.4242463,1.3649596,1.2591889,1.1318063,1.7562433999999998,1.8245837,1.5485667,1.4865009,1.583876,1.3235946,1.6085990000000001,2.2371,1.5209527999999999,1.7865793,1.6051289,1.6104039,1.4909617,1.3867774,1.5397731,0.9101473000000001,1.1037929,1.4048381,1.4558832000000002,1.4352993,1.5893256000000002,1.5992101,1.3492761,1.3164816
New Zealand,2.0693662,1.8991238000000001,1.8287081,1.8153478,1.7818815,1.7039708,1.6952802,1.619342,1.6687421,1.5813014,1.4544098,1.3899341,1.2460748000000001,1.1399344,1.2408205,1.1820453,1.1527705,1.2198179999999998,1.2099011,1.1624209,1.1163464,1.0438822,0.9980515000000001,0.9884136,1.0352257,1.0520412,1.1050321,1.2931622,1.3408421,1.1643034,1.1718275,1.2176377
Papua New Guinea,0.8903513,0.9174582,1.0132053,0.7755161,1.0173114,1.0753538,0.8792203000000001,0.6913945,0.6391077000000001,0.5472949,0.3716379,0.3457632,0.3891225,0.4166378,0.37692,0.4116026,0.3370145,0.44794300000000004,0.3251445,0.3569251,0.5194717,0.49454929999999997,0.48441329999999994,0.4599002,0.3810769,0.3550345,0.3302267,0.3626987,0.3932618,0.3303317,0.312719,0.313337
Bangladesh,1.3605031,1.4293905,1.5290237,1.5666931,1.5390736,1.5716679,1.5675352,1.5848344,1.3571191999999999,1.2884228,1.0483665,1.0026331,0.9988598,0.9728100999999999,0.9898387999999999,0.997092,0.9382153000000001,1.0289395,1.1843839999999999,1.2176688999999998,1.1808972,1.1137294,1.1364433,1.2085171000000001,1.2259005,1.1275813000000001,1.1539575,1.2441008,1.2446895,1.1687306,1.0519897999999999,1.0228184
India,2.7048397,2.8235422,2.6646737,2.5784835999999998,2.4727682,2.6477324,2.7273114,2.9571956,2.9489299,2.9244355,2.8268668,2.6777769,2.8287522,2.9105875,2.6803816,2.4782465,2.6314608,3.1293847,2.8894633,2.7044822,2.6181663,2.5488249,2.5439818,2.4574501,2.5431515,2.5315114,2.4242844999999997,2.5459982,2.8071939,2.4803887000000002,2.3639266,2.4430508
Nepal,1.0746898,1.0505525999999998,0.9733154,0.9414851,0.9007163,0.8807077999999999,0.9270555,0.9473696,0.9621503,1.0983344000000002,1.4476499999999999,1.5922511,1.7932924,1.9291614,1.7491098999999999,1.5473939,1.5999717,1.4427424,1.3678161,1.3506729,1.2554944000000001,1.3650013,1.4952627,1.4044269,1.4865922,1.5578492,1.4683282,1.3376655,1.3585346999999999,1.266801,1.1101753,1.0766856
