Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
India,10.31232,10.9685971,10.3457325,10.5032658,10.3272867,10.677890600000001,10.6595099,11.6405525,11.5030509,10.5239547,9.8795518,9.1001192,10.1174302,10.4231272,9.4784118,8.8511835,8.8887836,10.3147348,9.8642308,9.592768999999999,9.2726194,9.2959816,9.5047911,8.8304875,9.0794983,9.3897571,9.1025956,9.3198651,8.7610809,8.1476153,8.0539157,8.1454895
Nepal,6.873319899999999,6.873319899999999,6.873319899999999,6.873319899999999,6.873319899999999,6.873319899999999,6.873319899999999,6.873319899999999,6.873319899999999,7.4624902,9.7681304,11.6739652,13.3244923,14.0368615,13.7288349,10.3520907,10.4751011,8.4952826,8.331248800000001,8.2633279,7.416966499999999,8.652327099999999,8.6458136,7.7427839999999994,7.7492827,6.2830205,4.8215234,4.520251,4.7933626,4.461973,4.0450045,4.0769146
Pakistan,25.101688799999998,25.101688799999998,27.3959292,27.2062255,24.575827,25.0372808,23.4468863,23.9751602,22.422817000000002,24.0323891,22.569298099999997,25.4143725,26.057862500000002,24.450534700000002,21.3650825,18.0277778,16.1334871,16.9404921,16.8346828,16.9807373,16.0896476,15.9277881,17.3436014,18.0058627,18.0881412,17.5891917,18.7722146,18.3997345,17.178790499999998,18.3616297,15.9320745,14.4506062
Sri Lanka,11.9525304,12.102302,12.6466937,19.3444276,19.5327688,17.6811433,17.756991799999998,16.0603036,18.9319314,15.6379593,13.5832091,12.5364452,13.150826400000001,11.075528199999999,11.5276801,13.867305899999998,16.4404414,14.5576697,13.5303583,13.5262842,12.0913588,12.5170534,13.510571599999999,12.5436499,10.866638400000001,11.0540368,9.8880898,9.007266099999999,8.3930018,8.6008053,7.253088300000001,7.0248149
China,16.8676255,14.796104800000002,14.088385200000001,15.1579224,14.9527565,14.094969700000002,13.058234399999998,12.520643000000002,11.3387432,11.4198866,11.1891025,10.9738077,10.8797908,10.2287553,10.1873123,9.6277267,7.646508300000001,7.3992918,6.9691179000000005,6.166183,6.0353955,5.9676314,5.9895427,5.6048906,5.476726299999999,5.262866900000001,5.0485011,4.9067639000000005,4.9036909,4.9280811,4.880599800000001,4.9738261999999995
Japan,2.985262,2.8362398,2.7633745000000003,2.6970608,2.6462231999999997,2.7342077,2.3904715,2.615288,2.5479036,2.6472501,2.6569920000000002,2.6829031999999997,2.7513481,2.7354707,2.7316353,2.6718404000000002,2.6617639,2.5150689,2.5143322,2.5237083,2.4762183,2.4254314999999997,2.4949904,2.5399591999999998,2.4967362,2.4893080000000003,2.6198455,2.6605876,2.2840409,2.3815781,2.5059258,2.8216414
South Korea,20.306080700000003,20.306080700000003,20.306080700000003,20.306080700000003,18.5135836,18.1639555,16.4166253,14.526508,14.417785599999998,13.4596305,13.6565556,12.1734386,11.706778199999999,12.5614956,12.2835471,12.0736497,12.5040929,12.794459699999999,13.2203246,12.9677696,12.708434099999998,12.5749463,12.8048848,12.6404227,12.621251899999999,12.3307119,12.2496879,11.8456058,11.1706828,10.8688059,9.656687999999999,11.1047909
Mongolia,7.2424761,4.7563885,5.5030948,5.5100568,5.609972,5.1337051,4.8955709,5.133251,6.181474,5.1832642,5.0993586,4.5308752,4.3777851,4.7019547,4.3825124,3.7835056999999996,3.1546111000000003,2.3157196,2.4164228999999997,2.2073066999999997,2.5632623,2.5576631,2.6746410000000003,2.8081597,2.1773388000000002,2.3686335,2.3550049,2.1465215,1.9341922,1.7715053,1.5523466,1.7310974
Taiwan,16.083450799999998,17.1651539,16.446342,14.756097,14.837797,13.7815083,12.1370673,12.629347699999999,8.2388672,10.9572796,11.103720000000001,10.618445999999999,10.627631,10.231753000000001,10.1470858,10.5398164,10.9012441,10.346070000000001,10.1605487,10.2234608,10.521874500000001,10.0210988,10.0852691,10.545088,10.1337842,10.2343309,9.9264602,10.3957866,9.796044199999999,10.319452,11.144697200000001,13.6399219
Brunei,13.3507001,11.0300554,9.2721372,9.086829700000001,12.366453,13.444553500000001,12.1003443,10.1295097,9.7952536,9.885931600000001,8.432229900000001,10.843989800000001,6.8944354,8.101625199999999,8.2492923,8.1193731,8.3536883,8.4425821,7.8785862,7.547306099999999,6.966246399999999,6.7815336,9.0551794,8.4786576,8.9942311,7.832884399999999,8.2005014,9.491443,10.935513199999999,11.0513425,9.9031647,10.1918074
Cambodia,20.6733404,20.6733404,20.6733404,20.6733404,20.6733404,24.1873388,19.8574338,18.180557999999998,14.688252199999999,11.728303700000001,9.0025525,9.191189099999999,9.3528375,9.1436632,8.0533441,6.3498919,5.1892052,6.4370143,7.1428120999999996,7.2727383,7.1318979,7.482968,7.6628823,8.8873839,9.0437961,9.2474691,9.5898116,9.2225636,8.7663278,8.1073933,8.4190291,7.708822499999999
Indonesia,7.185353599999999,7.185353599999999,7.7486923,8.5238569,9.0933214,8.1286947,5.5936881000000005,4.4322976,4.112527,2.6995164,3.8024334,4.5995900999999995,4.875839399999999,3.9677309000000003,3.5766849000000005,3.8023286000000005,2.9851798,3.3543521,3.6572728,3.6907965000000003,3.7776430999999997,4.8150556,4.1806134,5.0478233999999995,4.7089327,5.2238356,4.3060966,4.4598432,4.7759201000000004,4.079013799999999,4.378502699999999,3.9197536
Malaysia,9.7202722,10.7255042,11.2340271,11.1790919,9.8438813,9.051564800000001,6.377010800000001,7.8299596,5.8555118,6.7826793,7.5063995,8.5532174,8.0274165,8.4581744,7.4944484000000005,7.565083899999999,6.7787476,6.0587140999999995,5.6013499,5.7326621,4.9581185,5.397014599999999,5.5273466,6.086636599999999,6.0563203,4.991752,4.2109983,3.7893975,3.9905891999999996,4.0394384,3.5596663,4.1140115
Philippines,9.6926073,10.7491493,9.6682948,10.5162777,10.119853299999999,8.257396,8.0898067,7.5467107,7.4842319,6.765162500000001,6.9187559,7.3246843,6.7560098,6.8186409,6.8869461,7.1020383,6.9912691,6.259074000000001,6.3773679,6.698918,6.2504404,6.8656631,6.1974619,6.1196208,5.4998708,6.002644699999999,5.6626124,5.208584699999999,5.0047603,5.172217300000001,5.0848681,5.0241553
Singapore,29.6495747,27.1738394,32.992278000000006,29.3794797,23.1695588,30.3575524,29.264544700000002,31.8357579,27.429369199999996,26.498095199999998,30.4262984,30.121518200000004,30.562526899999998,33.6977063,30.9284236,39.2225616,27.9504558,23.4068104,32.200897,32.6285108,31.403600100000002,27.600958199999997,23.869056999999998,20.9549508,19.8111632,21.5566471,20.032524900000002,19.714237100000002,11.3838286,15.4275884,15.5833615,18.0287391
Thailand,13.6662349,13.6662349,13.6662349,13.6662349,12.319817800000001,10.0705392,7.8180397,6.3770457,8.0414481,7.1945354,5.5754016,6.9052489999999995,6.0065965,5.1447451,5.1613393,5.2285879,6.48479,7.2504824999999995,7.0401205,6.548762399999999,6.415795200000001,6.1298446,6.2234901,6.1738766,6.401744600000001,6.3217357000000005,6.2353101,6.0571088,5.7730378,5.2175414,5.0101298000000005,4.9163723
Kazakhstan,4.8634932,4.8634932,4.8634932,4.8634932,4.8634932,4.8634932,4.8634932,4.8634932,4.8634932,4.8634932,4.8634932,4.8228637999999995,4.6477587,4.7092595,4.9444691999999995,5.4709963,4.2657615,4.6997284,4.5138485,4.4104577,4.7777753,5.4424955,4.8997234,4.8522403999999995,4.3397451,3.4535765000000005,4.4338206,5.041941,3.6958741,3.7122534,2.3825636,2.096282
Kyrgyz Republic,4.7274039,4.7274039,4.7274039,4.7274039,5.4102539,5.660716,4.4271721,5.1602455,6.2309057,5.177928,5.5028823,6.0430323,5.9153497,5.5543305,5.718119499999999,4.5237705,4.2647799,4.4039421,4.341572,3.7316591000000003,4.011386,4.2528968,4.4499111000000005,4.6004648,4.3608766,4.2571712,4.6499522,4.4614085,4.9173898000000005,8.8542712,8.300793200000001,10.4931204
Tajikistan,10.2104651,10.2104651,10.2104651,10.2104651,10.2104651,10.2104651,10.2104651,7.933474599999999,6.2127168,6.4019481,11.0124611,11.7290749,10.72,9.29803745,7.876074900000001,6.45411235,5.0321498,4.0241161,3.6456559,4.554140100000001,4.0705273,4.083504400000001,4.0964815,4.0167012,3.1201094,3.0699619,3.3960801999999997,3.4586038,3.2505616,3.627058,6.907337600000001,3.7796986999999995
Albania,4.4246994,4.4246994,4.4246994,4.4246994,4.4246994,4.4246994,3.5825138,3.5788271000000003,3.8438407,4.1474129,4.2697528,4.6129295,4.6632109999999996,4.734375200000001,5.4289886,6.2260811,6.2561979,4.6427271999999995,5.3037415,5.2838645,5.2679001,4.8264855,4.243785,3.7788925,3.7872343,3.8034643999999997,3.9913008999999997,4.4051162,3.9807563,3.8699851,3.9704154,5.6195288
Bosnia and Herzegovina,7.552653800000001,7.552653800000001,7.552653800000001,7.552653800000001,7.552653800000001,7.552653800000001,7.552653800000001,7.552653800000001,7.552653800000001,7.552653800000001,7.552653800000001,5.0336301,4.3206306,3.4676845,3.1345807000000003,2.7344844999999998,2.5230196,2.8108109999999997,2.6300454,2.4500699,2.4440648,2.4447804,2.2214105,2.3165115,2.2258548,2.1325049,2.0781851000000002,2.0226843000000003,1.8228539,1.8608228,1.7509046000000001,1.9310854
Bulgaria,6.9646826,6.9646826,6.9646826,6.9646826,6.9646826,6.9646826,6.9646826,7.244616199999999,7.1435411,7.8474741,7.925349399999999,7.5249943,6.858345000000001,6.567929,6.4053263,6.7297632,6.3728508,5.1509266,4.7532558,4.1121784,4.0894544999999995,4.0994002,3.5318249,3.3376200000000003,3.8009166,3.8159815,4.2221044,8.7362446,4.2143155000000005,3.9306682000000004,4.224773099999999,5.0192939
Croatia,17.1871863,25.024140900000003,20.6116809,18.270619399999998,15.6931687,14.5780468,9.8617509,7.5032383,5.5438038,5.3967912,5.4097963,4.1464436000000005,3.5607238999999997,3.8268842,3.7158557,3.5209952,4.0200799,3.5583286999999997,3.4423156,3.5971836,3.5236742000000003,3.3727959000000003,3.7218887,3.7092329,3.4843025,3.7143936,3.4231393999999997,3.6281651,3.1522456999999995,4.0579553,4.0358893,3.8988409
Czechia,3.3288321,3.3288321,3.3288321,3.3288321,3.9998951,3.8209110999999996,4.1675819,4.4944897,4.5827909,4.026561699999999,4.0711052,3.8355637999999996,4.026948,4.1983334999999995,3.7815181000000004,3.5206663,3.0156937000000004,2.9545618,2.7384176,2.495708,2.379881,2.3800172,2.2669604,2.2573095000000003,2.505913,2.4542183,2.6812627,2.8067748,2.8006884999999997,3.0045618,3.087107,3.3006149
Estonia,2.3545534999999997,2.3545534999999997,2.3545534999999997,2.3545534999999997,2.2419128,2.87416,2.7167339,3.1496815,3.7847594,4.2898076,4.6186743,4.9543081,4.954955,4.3002096,4.1498198,4.9127532,4.4794696,3.9234651,4.2220227,4.4864605,4.8350398000000006,4.9683457,5.0984017999999995,5.1256898,5.2521008,5.1224468000000005,5.115868,5.2029993,5.1123915,4.8539222,5.453143600000001,6.7703849
Hungary,2.3868614,2.3868614,2.3868614,2.3868614,2.4555019000000002,2.9666548,2.4998398,2.9220699999999997,3.2020087000000004,3.3272634,3.1303534,3.3455429000000003,3.0211528000000003,2.8586248000000003,2.3727069,2.5414835,2.4202797,2.2270697999999998,2.0936861,2.1138975,2.089954,1.8844757,1.7140479,1.7958067000000002,2.1411768,2.5548171,2.1825688,2.8973775,3.4458848,2.7353478,3.8053374,4.4118854999999995
Latvia,1.5874439,1.5874439,1.5874439,1.5874439,1.5874439,1.5874439,1.5874439,1.9107505,2.4345022000000003,3.0316036,4.5012165,4.8856417,4.766153,4.6675192,5.0638812,4.7071409,4.4638852,3.2485104000000002,2.539518,2.6855258,2.4456188,2.5153084999999997,2.4960806,2.7742708,4.0141844,4.3672557,5.4153902,5.359465800000001,5.2238806,4.8329977,5.1764706,5.6316589
Lithuania,2.1958819000000003,2.1958819000000003,1.3548015,1.373828,1.5711606999999999,2.2918325,3.3390276000000005,2.4580467,3.3920876000000004,3.8874193000000004,3.833071,3.4965725,3.6027888,3.4770904999999996,3.4502683,3.2294194999999997,3.0518918999999998,2.4771786000000002,2.1326565,1.9075966,2.1770824,2.2026967,2.5859346,3.3073869,4.4370656,5.2839830999999995,5.9314733,5.9147597,4.9329502,5.2797554,6.7812641000000005,6.9285665
North Macedonia,6.4634828,6.4634828,6.4634828,6.4634828,6.4634828,6.4634828,6.3947439,5.1657027,5.7793741,16.3278508,6.9270338,6.504771099999999,6.9763558,6.2456569,5.839000400000001,6.2007862,5.1607008,5.0299664,4.2514085999999995,3.9621965,3.6844038,3.6922195999999996,3.4462605,3.0830390999999997,3.1186224,2.8178433,3.1160261,3.6907816,3.4079528,4.1214514,4.6283073,4.7006723
Poland,4.098318900000001,4.098318900000001,4.098318900000001,4.098318900000001,3.8581883999999995,4.3825408,4.5609425,4.501229,4.2442265,4.2410676,4.1958474,4.1768215,4.3104958,4.353949399999999,4.3210035,4.666705899999999,3.9666397,3.993044,3.9958210000000003,4.0598331000000005,4.1782428000000005,4.1424633,4.472499399999999,5.1286859,4.7157594,4.5912658,4.9335298,4.7165474,4.7411404,5.0862531,5.1009199999999995,8.119156
Romania,10.1225296,8.1107829,9.316706700000001,7.9768555,7.3268134,8.9957964,8.4899329,7.5672882999999995,7.1678137,7.357443700000001,7.1462786000000005,6.798395,6.0644331000000005,6.2133607,5.449719900000001,4.3211613,3.9691818,3.5196232000000003,3.277925,3.5322096999999997,3.5076928,3.7819225,3.9925435,4.246465,4.4877984,5.5893943,5.6460173000000005,5.5105756,5.2628607,4.9878299,4.6845351,4.3681426000000005
Serbia,16.4319285,16.4319285,16.4319285,16.4319285,16.4319285,16.4319285,16.4319285,16.4319285,16.4319285,11.9123545,9.8129487,8.228883,7.282522800000001,5.7110608,5.1244971,5.3333552,4.693794,5.0430447,4.8672395,4.8123005,4.3672907,4.4921461,4.3312963,4.2808557,4.1685456,4.7629022,4.0225023,6.0111764999999995,4.928033,4.9695614,6.2353085,6.423621799999999
Slovakia,6.4951365,6.4951365,6.4951365,6.4951365,5.561898299999999,4.6789222,3.799951,3.2764406000000004,3.1308355000000003,4.061656999999999,3.9027409,4.5513165,4.3495146,4.2266653000000005,4.1060329,4.0637103,3.9448275999999995,3.4149598,2.9643178,2.580254,2.6225393,2.3040455,2.2767871,2.4350826999999997,2.6232827,2.7960526,3.0796847,4.206401,4.294904,3.8188141,4.2773943,4.1883304
Slovenia,2.9513195,2.9513195,2.9513195,2.9513195,3.3987965,3.0864925000000003,2.9424947,2.5737037000000003,2.3056237,2.6697408,2.9453679999999998,2.9832754,3.0732804999999996,3.0611535,3.3865746000000003,3.3240065999999997,3.3136302,3.2133438,3.1949962,2.5407756999999997,2.364053,1.7371779999999999,1.9152294,1.9095165,2.1755008,2.2277869,2.2495487,2.4282257,2.0612583,2.4943925,2.7471299,2.8299026
Azerbaijan,8.0232558,8.0232558,8.0232558,14.673366800000002,11.4074074,11.5047022,13.3870968,13.4646739,12.42741,13.7780269,9.693513900000001,11.2015504,10.856728,10.2201278,13.5083281,10.9874205,10.4683414,9.6369556,8.7333284,13.843483200000001,12.715895499999998,12.019471399999999,12.5225939,14.1211689,10.412034,10.559952000000001,10.6960906,11.8356926,13.055355399999998,15.273198599999999,14.4976478,14.706208100000001
Belarus,32.8021248,32.8021248,32.8021248,32.8021248,32.8021248,32.8021248,32.8021248,32.8021248,32.8021248,32.8021248,30.938292499999996,28.857837200000002,29.846153800000003,32.210108999999996,35.0219695,32.449392700000004,23.428961700000002,25.6771471,30.266049,30.389337599999998,31.605817400000003,31.1368392,26.8390107,27.246252199999997,37.4427876,35.141936699999995,40.6400812,37.384107900000004,36.8837119,37.629487700000006,45.654319199999996,50.5913119
Georgia,11.696306400000001,11.696306400000001,11.696306400000001,11.696306400000001,11.696306400000001,5.565302099999999,5.8504097999999995,4.5486111000000005,3.5394862,4.2807626,6.0897959,6.4623164,7.0887605,15.0287761,22.4034869,32.2185883,26.082490800000002,15.655954,11.8037329,11.1650451,10.5000785,9.4838621,8.4084253,7.289008,7.336516499999999,7.1381579,6.9781443,6.137336,5.2382074,5.1057342,4.9738709,5.5391195
Moldova,2.2034521000000002,2.2034521000000002,2.2034521000000002,2.2034521000000002,2.0941943000000003,1.9648523,1.5984295999999998,1.5486726,1.1382845000000001,1.3642832,1.3657341,1.2428402,1.0370224000000001,1.0782484,1.1976712,1.208536,1.4664318,1.0107763,0.7709828,0.8382303000000001,0.8140681000000001,0.8669641,0.8680337,0.9328631000000001,1.1299913,1.0476121,1.0540355,1.132147,1.0506994,1.0922904,0.8984397999999999,1.4045134000000001
Russia,6.905492300000001,6.905492300000001,6.905492300000001,6.905492300000001,6.905492300000001,6.905492300000001,6.905492300000001,8.9885884,10.8196134,11.3025193,11.1384954,11.2922545,11.1703873,11.3363096,11.206534,9.7873373,9.8631563,10.1920199,10.1222933,10.321461,10.8415549,11.1221779,11.7721963,13.8107117,14.828395,12.1991814,11.4031591,11.399000099999999,10.5860679,10.314187,12.9442105,16.1414085
Ukraine,6.6237113,6.6237113,6.6237113,6.6237113,8.615978100000001,9.7708878,8.7473633,11.1554013,9.9137516,7.839037,7.334402399999999,7.3312089,6.2535321,6.332446399999999,6.2153619,6.5489533,5.6359855,6.0647488,5.5788181,4.9415144,4.8056709,4.973848,6.6274485,8.9394408,8.9949429,7.783361299999999,8.6713762,9.801589400000001,9.580844500000001,8.4605874,39.2122472,58.17070989999999
Austria,2.2390211,2.0575137,2.0262792000000003,1.9012254999999998,1.8622102000000003,1.9461169,1.8307218,1.9444742000000002,1.9315902999999999,1.7650435,1.6819344,1.8231844000000001,1.6579077000000002,1.6619220000000001,1.5598295,1.8286421000000002,1.7459147000000002,1.5392754,1.5543246,1.5540673,1.5200407,1.4537369,1.4291943,1.3681178999999999,1.4573967,1.5361001,1.5280195,1.5416768,1.5570304,1.5586566,1.4556018,1.6325771999999998
Belgium,3.237304,3.0054445,3.0309573,2.9340685,2.8638155,2.8252335,2.7814145,2.7604243,2.7346304,2.599309,2.4522601,2.3922812,2.3451376,2.1145331,2.1646631999999997,2.261028,2.4065084,2.1356108,2.0239811,1.9025908,1.8445498,1.797977,1.7463370999999999,1.6926438,1.6843875000000001,1.6981702,1.7054557000000001,1.7117752,1.7218978,1.8947202,2.2265803,2.2165167
Cyprus,9.892933600000001,9.892933600000001,9.892933600000001,9.892933600000001,13.7891078,16.3699825,13.7399679,8.0538922,8.0701754,8.8278568,5.6917885,4.9151888999999995,5.0616362,5.1334353,4.85623,4.4846458,4.2642808,4.3372108,4.4436229,4.1304608,3.9500428999999997,3.8171165,3.8264755999999998,4.175399,3.7667137000000004,4.3066522,4.1316587,4.6859794,4.3417281,4.3879897,4.7093294,4.6163998
Denmark,3.2937788,3.1587685,2.9362573999999997,2.8796001,2.8359668,2.8904197,2.9028237,2.8695413,2.7662432,2.9001806,2.8341057,2.7346548,2.6863674,2.5594267,2.764397,2.6360345,2.6879264,2.3881615,2.4678703,2.3277392,2.332529,2.1985796,2.0813566,2.0383112,2.1868643,2.2517207,2.5273703000000003,2.60751,2.5751923999999997,2.6104446,3.0392642000000003,4.1000168
Finland,3.0333592,2.8477587,2.7363978,2.3720899,2.6187842,2.7949493999999997,2.8489632,2.4505517,2.6423349,2.4727017,2.4305832,2.9936347,3.0456628,2.9775442,2.9887103,2.758349,2.9055554,2.8855705,2.7674242000000002,2.7760781000000003,2.7536271,2.6996994,2.5350639,2.5667652,2.5511806000000004,2.5195475,2.5524983,2.5379877,2.4933149,2.3157248,2.9664376999999997,4.4407237
France,5.142676,4.8987590999999995,4.8969638,4.5726068,4.4229544,4.3795633,4.2277932,4.1591667999999995,4.0366425,3.9264535000000005,3.8758386,3.9340352000000003,3.9716082,3.7972445,3.7353602,3.6288448,3.5594715999999997,3.6711834,3.4622900999999997,3.3600697,3.2764285999999996,3.2324796000000005,3.256146,3.2963596999999996,3.3822812,3.3779238000000005,3.3121125,3.3177863000000003,3.2544025,3.2416151999999996,3.3139107,3.5668713999999997
Germany,3.9163719,3.5067043,3.2125168000000004,2.7185707,2.9738064,2.9104768,2.8944180999999998,2.9012075,2.8553474999999997,2.8004902,2.7881101,2.7368092,2.7216413,2.2759644999999997,2.6512499,2.7016841,2.7353919,2.7190768,2.6314661,2.6662166000000003,2.7643168,2.637174,2.5956287000000002,2.5765957,2.5955738,2.6109837000000002,2.6410717,2.8039298,2.7233956999999998,2.5934820000000003,2.7833756000000003,3.0810880999999997
Greece,8.565759400000001,8.1175943,8.448840500000001,6.6382303,7.0154568,7.3100366999999995,7.3981611,7.2809762,7.464308,7.0704264000000006,6.719609899999999,5.3526483,5.4724243,6.2258477,6.1693729,5.692243100000001,5.8669062,5.9626058,5.1932766,4.5759566000000005,4.5507656,4.5528177,4.6368156,4.8147573999999995,5.1503259,5.2859857,5.6014148,5.455742,5.0989610999999995,6.6950939,7.613680100000001,6.565330299999999
Ireland,2.6269062,2.6169747,2.5690001000000002,2.5162925,2.5697409,2.5589844,2.4083236,2.3073098,2.2734811,2.1843177,1.9277216,1.7984521999999998,1.7302629999999999,1.6371493000000001,1.5289303,1.4274731,1.3884106,1.282516,0.8856832,1.1531918,1.2065733,1.2358995,1.2262156,1.1764398,1.193375,1.1728458000000002,1.1328229,1.147664,0.9847482,1.0139801,1.0300166,1.0163601
Italy,3.0039526,3.0109302000000002,3.0301546,2.8342429,3.07688,3.2793018,3.4053096999999997,3.5554147,3.7345759999999997,3.5332189,3.6414422,3.612366,3.5795694000000005,3.3888825,3.1831525,3.0930732,3.2104506999999995,3.0408584,3.0053302,3.0014727000000003,2.8205641,2.7457884,2.5227754,2.401227,2.719802,2.783587,2.8088073000000002,2.7057287999999997,3.0516409,2.990249,3.0447055,3.0434518
Luxembourg,1.4896517999999999,1.4896517999999999,1.4896517999999999,1.4896517999999999,1.4687807000000002,1.4904964,1.5307053,1.4451679,1.4386459,1.7755528999999999,1.409882,1.3989707,1.3868733,1.3459713,1.3216949,1.3415333999999999,0.9621721,0.8696695000000001,1.0510932,0.9078060000000001,0.8583912000000001,0.8693075,0.9032994000000001,1.0295127,0.9463302,1.1994503,1.1835948,1.2676109,1.2310231,1.0990073,1.4332013,1.6226674
Malta,1.4636312,1.4636312,1.4636312,1.4636312,1.4636312,1.4636312,1.4636312,1.4636312,1.4636312,1.5002639,1.4622834,1.3844414,1.5817695999999999,1.9468462,1.5475614,1.5097509,1.4639111999999999,1.6549980999999998,1.6362731,1.4262858999999999,1.2689092000000002,1.2632367,1.2187983,1.2229641,1.4073779,1.3919523,1.2071916,1.4057843,1.2535188,1.1275167,1.0797534,1.3772391
Netherlands,4.301907600000001,3.8934616999999996,3.7767014000000003,3.3348758,3.7418782,3.6477923000000003,3.5636230999999996,3.606102,3.3842218,3.3370256,3.2661583000000003,3.2302537,3.2687405000000003,3.2792965,3.2113836,3.1728140000000002,3.003445,2.918208,2.7517393,2.7326004,2.6272542,2.4895917,2.5164061,2.5255845,2.6660025,2.7245141999999998,2.8776827000000003,3.1296989999999996,3.0132208,3.0349494,3.1088384000000002,3.3884048
Norway,5.6657319,5.2428617,5.4241246,4.6768168999999995,4.5985515,4.4313658,4.5097063,4.388405,4.1243296,3.9394656,4.4969675,4.1336573,4.1172964,3.771647,3.568851,3.5607422,3.4466485,3.5024317,3.3899197,3.3341285,3.2857910999999995,3.2338463999999996,3.2333051,3.1079299000000002,3.2084673,3.4638873,3.5964521,3.6725607,3.4658124,3.6213254,3.8956881,4.001922599999999
Portugal,3.6768680999999996,3.7604324,3.858699,4.0080644,3.7210015,3.6350826000000005,3.3382758999999997,3.3542403,3.2842035,3.2750218999999996,3.3154228,3.1627598,3.2728155,3.4099342999999998,3.3488744,3.0929813,3.122922,3.0545182,2.8675335,2.982245,2.8756168,2.8867845,2.5299615,2.7553367,3.4371411999999997,2.7267512000000003,3.0995694,3.2390309999999998,2.9040263,3.2017710999999998,3.1666728999999996,3.4422029
Spain,4.4420296,4.11627,4.2400816,4.2206884,4.1016368,4.0314983,4.0754857,4.385787700000001,4.401432000000001,4.2422477,3.7683067,3.7069389,3.6844637,3.6048305000000003,3.5644084,3.4724304,3.3000328000000003,2.9382104,3.0137865,2.8856828,2.8777377,2.7429039,2.7659988,2.8837267,2.6779915,2.9773125,2.9998987,2.9153027000000002,2.6332065,2.7054795,3.0438422,3.2064658
Sweden,3.2730616999999995,3.2944151999999995,3.2316718,2.8078538,2.4564511,3.277367,3.3458697,3.3587224,3.4727957,3.4206152,3.0986276,3.0047905,2.7815756,2.7422583,2.6307546,2.6879604,2.374787,2.2593491,2.4034877,2.2605307000000003,2.2645317,2.1981021,2.2674726,2.2039627999999998,2.1597001000000002,2.1209853,2.1157912000000003,2.272935,2.2462093999999997,2.4611961,2.7598728,3.0612781
Switzerland,4.7275504,4.0906129,3.9832395,4.0558501,3.7801183000000003,3.6035716000000004,3.5265289999999996,3.1812798000000004,3.1110819000000003,3.0508186,2.7321042,2.717512,2.6274687,2.5728907,2.4685517,2.4380687,2.4124607,2.3061125,2.1877866999999998,2.2098259,2.1133534999999997,2.1890309,1.9729409,2.0063820999999997,2.0497004999999997,2.0511966,2.0560586,2.1769543999999996,2.0899058000000004,1.9561823999999999,2.1895290000000003,2.2024669
United Kingdom,9.3808924,8.719517,8.285155600000001,7.572409400000001,7.627663,7.3549506000000004,7.2560209,7.125089699999999,6.9648505,6.9220729,6.9173518000000005,6.865611200000001,6.5637666999999995,6.3139602,6.1831887000000005,6.1625258,6.088205599999999,5.9495679,5.7583345,5.7353922,5.536366699999999,5.460837300000001,5.30107,5.0734496,5.0029259,4.992850499999999,5.0074958,5.1413468,4.3250649,4.5081043,4.709387899999999,5.1523996
Bahrain,16.7464115,16.7731629,16.2861492,17.0914543,19.2982456,13.610798700000002,17.5886525,17.0186335,17.153748399999998,14.644351499999999,14.5217391,15.914684200000002,15.5279503,12.9010695,12.8665077,12.662473799999999,11.8416448,14.0841248,10.1181354,11.4529915,11.8882054,12.4710805,15.550883099999998,12.724712499999999,13.350966999999999,13.4273066,12.0394047,12.330526299999999,11.3323321,11.044014500000001,10.6603859,10.754444000000001
Egypt,9.7890608,9.7890608,9.7890608,9.7890608,9.7890608,9.7890608,9.7890608,9.7890608,9.8153866,10.7155092,10.6017808,10.3704144,9.554096600000001,8.9548773,7.5454112,7.612186299999999,6.6714101,6.2492671,6.2280219,6.0134738,5.3449054,4.6505941,4.7365332,5.2273043,5.0913408,4.4176313,4.1517399,4.1757187,4.5069705,4.7640088,4.6036176,4.1473952
Iran,9.8969328,5.139503,7.5988956,8.4985039,10.649251699999999,11.8679929,12.943238000000001,12.5684128,14.036992000000001,14.573764,11.1046598,12.125768200000001,14.895803399999998,13.612542099999999,14.320677700000001,15.2530832,12.9836313,15.6906709,15.967540399999999,13.010018100000002,19.3232893,15.6112745,14.803138099999998,15.5491041,15.4065045,16.0487097,13.9177443,14.3403757,14.3905696,16.3292453,15.486807899999999,13.5311646
Israel,14.070348899999999,14.070348899999999,14.070348899999999,14.070348899999999,14.070348899999999,14.070348899999999,14.070348899999999,14.070348899999999,14.070348899999999,13.693846800000001,12.7614124,13.812111899999998,14.3109462,14.312012499999998,14.1100123,15.388589999999999,15.166817299999998,14.475712199999998,14.6099342,14.354028799999998,13.9701664,13.725137000000002,14.737313899999998,14.479218099999999,14.355888199999999,14.176158299999999,13.5201823,13.1329217,11.7923513,12.363959300000001,12.1775658,14.590182099999998
